TEAM,ELITE SOS,YEAR
Loyola MD,15.0,2008
Appalachian St.,15.0,2008
Southern Utah,14.0,2008
North Carolina A&T,14.0,2008
George Mason,14.0,2008
Cal Poly,14.0,2008
William & Mary,14.0,2008
Fairfield,14.0,2008
Delaware St.,14.0,2008
Mississippi Valley St.,14.0,2008
UC Santa Barbara,14.0,2008
UC Davis,14.0,2008
Jacksonville,14.0,2008
Florida Atlantic,14.0,2008
Arkansas St.,14.0,2008
UNC Asheville,14.0,2008
UNC Wilmington,14.0,2008
Gardner Webb,14.0,2008
San Jose St.,13.0,2008
South Alabama,13.0,2008
North Dakota St.,13.0,2008
Marist,13.0,2008
Delaware,13.0,2008
UC Irvine,13.0,2008
Penn,13.0,2008
UTSA,13.0,2008
Boise St.,13.0,2008
Hawaii,13.0,2008
Florida Gulf Coast,13.0,2008
Texas A&M Corpus Chris,13.0,2008
Louisiana,13.0,2008
American,13.0,2008
USC Upstate,13.0,2008
North Florida,13.0,2008
Prairie View A&M,13.0,2008
Radford,13.0,2008
UMBC,13.0,2008
Denver,13.0,2008
Northwestern St.,13.0,2008
Troy,13.0,2008
Long Beach St.,12.0,2008
Brown,12.0,2008
East Tennessee St.,12.0,2008
Texas Southern,12.0,2008
Northern Arizona,12.0,2008
McNeese St.,12.0,2008
Cal St. Northridge,12.0,2008
Montana,12.0,2008
Hofstra,12.0,2008
Cal St. Fullerton,12.0,2008
Hartford,12.0,2008
Cornell,12.0,2008
Longwood,12.0,2008
Georgia St.,12.0,2008
Rider,12.0,2008
Louisiana Tech,12.0,2008
Towson,12.0,2008
IU Indy,12.0,2008
Austin Peay,12.0,2008
Canisius,12.0,2008
Drexel,12.0,2008
Holy Cross,11.0,2008
Utah St.,11.0,2008
Weber St.,11.0,2008
Maryland Eastern Shore,11.0,2008
James Madison,11.0,2008
Mount St. Mary's,11.0,2008
Tennessee Martin,11.0,2008
Bucknell,11.0,2008
New Orleans,11.0,2008
Montana St.,11.0,2008
Boston University,11.0,2008
North Texas,11.0,2008
Belmont,11.0,2008
Lafayette,11.0,2008
Fairleigh Dickinson,11.0,2008
Niagara,11.0,2008
South Dakota St.,11.0,2008
Stetson,11.0,2008
Morgan St.,11.0,2008
Tennessee St.,11.0,2008
Harvard,11.0,2008
Maine,11.0,2008
Saint Peter's,11.0,2008
Colgate,11.0,2008
Morehead St.,11.0,2008
Princeton,10.0,2008
Texas St.,10.0,2008
Jackson St.,10.0,2008
UT Arlington,10.0,2008
Hampton,10.0,2008
Southeastern Louisiana,10.0,2008
Northern Colorado,10.0,2008
Albany,10.0,2008
Pacific,10.0,2008
Southeast Missouri St.,10.0,2008
Vermont,10.0,2008
Lamar,10.0,2008
Liberty,10.0,2008
High Point,10.0,2008
Cal St. Bakersfield,10.0,2008
Utah Valley,10.0,2008
Charleston Southern,10.0,2008
Monmouth,10.0,2008
Lipscomb,10.0,2008
Columbia,10.0,2008
Saint Francis,9.0,2008
Tennessee Tech,9.0,2008
Little Rock,9.0,2008
Manhattan,9.0,2008
Stony Brook,9.0,2008
Robert Morris,9.0,2008
Winston Salem St.,9.0,2008
Coastal Carolina,9.0,2008
Eastern Kentucky,9.0,2008
Binghamton,9.0,2008
Stephen F. Austin,9.0,2008
Howard,9.0,2008
Southern,9.0,2008
Lehigh,9.0,2008
Mercer,9.0,2008
NJIT,9.0,2008
Samford,9.0,2008
Army,9.0,2008
Central Arkansas,8.0,2008
Sacred Heart,8.0,2008
LIU,8.0,2008
New Hampshire,8.0,2008
South Carolina St.,8.0,2008
Kennesaw St.,8.0,2008
Quinnipiac,8.0,2008
Alabama St.,8.0,2008
Central Connecticut,8.0,2008
Murray St.,8.0,2008
Alcorn St.,8.0,2008
Wagner,8.0,2008
St. Francis NY,8.0,2008
Arkansas Pine Bluff,8.0,2008
VMI,8.0,2008
Grambling St.,8.0,2008
Sam Houston St.,8.0,2008
Dartmouth,8.0,2008
Alabama A&M,8.0,2008
UT Rio Grande Valley,7.0,2008
Bethune Cookman,7.0,2008
Campbell,7.0,2008
Norfolk St.,7.0,2008
Navy,7.0,2008
Eastern Illinois,6.0,2008
Jacksonville St.,5.0,2008
Oregon,37.0,2009
Syracuse,37.0,2009
Michigan St.,36.0,2009
USC,36.0,2009
Michigan,36.0,2009
Georgetown,35.0,2009
Arizona,35.0,2009
West Virginia,35.0,2009
Notre Dame,35.0,2009
Villanova,35.0,2009
Connecticut,35.0,2009
Indiana,35.0,2009
Oklahoma St.,35.0,2009
Baylor,34.0,2009
Washington St.,34.0,2009
Pittsburgh,34.0,2009
Texas Tech,34.0,2009
Arizona St.,33.0,2009
Texas,33.0,2009
DePaul,33.0,2009
Maryland,33.0,2009
California,33.0,2009
Virginia,33.0,2009
South Florida,33.0,2009
Florida St.,33.0,2009
Ohio St.,32.0,2009
Duke,32.0,2009
Washington,32.0,2009
Wisconsin,32.0,2009
Cincinnati,32.0,2009
North Carolina,32.0,2009
Miami FL,32.0,2009
Oklahoma,32.0,2009
Tennessee,32.0,2009
Seton Hall,32.0,2009
Oregon St.,31.0,2009
Louisville,31.0,2009
Purdue,31.0,2009
Kansas,31.0,2009
Providence,31.0,2009
Marquette,31.0,2009
Missouri,31.0,2009
Iowa,30.0,2009
UCLA,30.0,2009
Minnesota,30.0,2009
Northwestern,30.0,2009
Illinois,30.0,2009
Rutgers,30.0,2009
St. John's,30.0,2009
Georgia Tech,30.0,2009
Virginia Tech,29.0,2009
Texas A&M,29.0,2009
Nebraska,29.0,2009
Stanford,29.0,2009
Colorado,29.0,2009
N.C. State,29.0,2009
Wake Forest,29.0,2009
Iowa St.,28.0,2009
Penn St.,28.0,2009
Kansas St.,28.0,2009
Boston College,28.0,2009
Clemson,27.0,2009
Kentucky,27.0,2009
Mississippi,26.0,2009
Gonzaga,26.0,2009
UAB,26.0,2009
Utah,26.0,2009
Temple,25.0,2009
Tulsa,25.0,2009
UNLV,25.0,2009
Xavier,25.0,2009
Wyoming,25.0,2009
Georgia,24.0,2009
San Diego St.,24.0,2009
TCU,24.0,2009
Mississippi St.,24.0,2009
Memphis,24.0,2009
Alabama,23.0,2009
LSU,23.0,2009
Arkansas,23.0,2009
BYU,23.0,2009
Florida,23.0,2009
Southern Miss,23.0,2009
Air Force,23.0,2009
Vanderbilt,23.0,2009
SMU,22.0,2009
Colorado St.,22.0,2009
Miami OH,22.0,2009
Massachusetts,22.0,2009
SIU Edwardsville,22.0,2009
New Mexico,22.0,2009
Cleveland St.,22.0,2009
South Carolina,22.0,2009
Auburn,22.0,2009
Rhode Island,22.0,2009
Rice,21.0,2009
UTEP,21.0,2009
Charlotte,21.0,2009
Duquesne,21.0,2009
Houston,21.0,2009
Dayton,21.0,2009
Pepperdine,21.0,2009
Marshall,21.0,2009
San Diego,21.0,2009
Southern Illinois,21.0,2009
Valparaiso,20.0,2009
San Francisco,20.0,2009
Oral Roberts,20.0,2009
Loyola Marymount,20.0,2009
Tulane,20.0,2009
Northern Iowa,20.0,2009
Detroit Mercy,20.0,2009
Indiana St.,20.0,2009
Saint Joseph's,20.0,2009
Centenary,20.0,2009
Santa Clara,20.0,2009
Saint Mary's,19.0,2009
Wichita St.,19.0,2009
Coppin St.,19.0,2009
Portland,19.0,2009
East Carolina,19.0,2009
Houston Christian,19.0,2009
Fairfield,19.0,2009
Idaho St.,19.0,2009
Fordham,19.0,2009
UCF,19.0,2009
New Mexico St.,19.0,2009
Butler,19.0,2009
Northeastern,19.0,2009
Purdue Fort Wayne,19.0,2009
Siena,19.0,2009
Evansville,18.0,2009
Delaware St.,18.0,2009
Cal St. Northridge,18.0,2009
North Carolina Central,18.0,2009
Chattanooga,18.0,2009
Milwaukee,18.0,2009
La Salle,18.0,2009
Savannah St.,18.0,2009
Stetson,18.0,2009
Oakland,18.0,2009
Missouri St.,18.0,2009
Saint Louis,18.0,2009
Idaho,17.0,2009
Richmond,17.0,2009
Arkansas Pine Bluff,17.0,2009
Bradley,17.0,2009
Illinois Chicago,17.0,2009
George Washington,17.0,2009
Lamar,17.0,2009
Texas A&M Corpus Chris,17.0,2009
Loyola MD,17.0,2009
Long Beach St.,17.0,2009
Wright St.,17.0,2009
Eastern Washington,17.0,2009
Kent St.,17.0,2009
Youngstown St.,17.0,2009
Mississippi Valley St.,17.0,2009
Nevada,16.0,2009
Western Kentucky,16.0,2009
Green Bay,16.0,2009
FIU,16.0,2009
Jackson St.,16.0,2009
Davidson,16.0,2009
Northern Arizona,16.0,2009
Illinois St.,16.0,2009
Drake,16.0,2009
UNC Wilmington,16.0,2009
Boise St.,16.0,2009
Canisius,16.0,2009
Mercer,16.0,2009
Loyola Chicago,16.0,2009
Texas Southern,16.0,2009
VCU,16.0,2009
Creighton,16.0,2009
Fresno St.,16.0,2009
Akron,16.0,2009
Ohio,16.0,2009
San Jose St.,16.0,2009
Drexel,16.0,2009
Florida Atlantic,16.0,2009
Hartford,16.0,2009
Presbyterian,16.0,2009
Southeastern Louisiana,16.0,2009
George Mason,15.0,2009
USC Upstate,15.0,2009
Bowling Green,15.0,2009
UNC Asheville,15.0,2009
Georgia St.,15.0,2009
UMKC,15.0,2009
Towson,15.0,2009
Buffalo,15.0,2009
Toledo,15.0,2009
UC Santa Barbara,15.0,2009
South Dakota St.,15.0,2009
Jacksonville,15.0,2009
Utah St.,15.0,2009
Weber St.,15.0,2009
St. Bonaventure,15.0,2009
Morehead St.,15.0,2009
Eastern Michigan,15.0,2009
Southern Utah,15.0,2009
Portland St.,15.0,2009
Marist,14.0,2009
Louisiana Tech,14.0,2009
Florida Gulf Coast,14.0,2009
Georgia Southern,14.0,2009
Louisiana,14.0,2009
IU Indy,14.0,2009
North Dakota St.,14.0,2009
Cal St. Bakersfield,14.0,2009
Gardner Webb,14.0,2009
Bryant,14.0,2009
Iona,14.0,2009
Cal St. Fullerton,14.0,2009
Pacific,14.0,2009
Radford,14.0,2009
Western Carolina,14.0,2009
Niagara,14.0,2009
Florida A&M,14.0,2009
Elon,13.0,2009
Morgan St.,13.0,2009
Stephen F. Austin,13.0,2009
Penn,13.0,2009
Albany,13.0,2009
Hofstra,13.0,2009
Cornell,13.0,2009
Montana,13.0,2009
Sam Houston St.,13.0,2009
North Florida,13.0,2009
UC Irvine,13.0,2009
Austin Peay,13.0,2009
American,13.0,2009
Northwestern St.,13.0,2009
Nicholls St.,13.0,2009
Montana St.,13.0,2009
Furman,13.0,2009
Belmont,13.0,2009
UT Arlington,13.0,2009
Old Dominion,13.0,2009
William & Mary,13.0,2009
UT Rio Grande Valley,13.0,2009
UMBC,13.0,2009
Western Illinois,13.0,2009
Winthrop,13.0,2009
North Texas,13.0,2009
Prairie View A&M,13.0,2009
McNeese St.,13.0,2009
Delaware,13.0,2009
Robert Morris,13.0,2009
Chicago St.,13.0,2009
Fairleigh Dickinson,12.0,2009
Troy,12.0,2009
Southeast Missouri St.,12.0,2009
James Madison,12.0,2009
Cal Poly,12.0,2009
Hawaii,12.0,2009
South Alabama,12.0,2009
Bucknell,12.0,2009
Jacksonville St.,12.0,2009
Maine,12.0,2009
Wofford,12.0,2009
The Citadel,12.0,2009
Tennessee St.,12.0,2009
Mount St. Mary's,12.0,2009
Sacramento St.,12.0,2009
Arkansas St.,12.0,2009
Longwood,12.0,2009
Rider,12.0,2009
Central Michigan,12.0,2009
Tennessee Martin,12.0,2009
Murray St.,12.0,2009
UTSA,12.0,2009
Louisiana Monroe,12.0,2009
Central Arkansas,12.0,2009
UNC Greensboro,12.0,2009
Texas St.,12.0,2009
Tennessee Tech,11.0,2009
Western Michigan,11.0,2009
Ball St.,11.0,2009
Vermont,11.0,2009
Little Rock,11.0,2009
Northern Colorado,11.0,2009
Brown,11.0,2009
Saint Peter's,11.0,2009
Middle Tennessee,11.0,2009
UC Riverside,11.0,2009
East Tennessee St.,11.0,2009
Appalachian St.,11.0,2009
Winston Salem St.,11.0,2009
Central Connecticut,11.0,2009
Manhattan,11.0,2009
Grambling St.,11.0,2009
Charleston,11.0,2009
Yale,11.0,2009
UC Davis,10.0,2009
Colgate,10.0,2009
North Carolina A&T,10.0,2009
Alabama St.,10.0,2009
Alcorn St.,10.0,2009
High Point,10.0,2009
Boston University,10.0,2009
Monmouth,10.0,2009
Samford,10.0,2009
Charleston Southern,10.0,2009
New Hampshire,10.0,2009
Saint Francis,10.0,2009
Binghamton,10.0,2009
New Orleans,10.0,2009
Eastern Kentucky,10.0,2009
St. Francis NY,9.0,2009
Dartmouth,9.0,2009
Sacred Heart,9.0,2009
Howard,9.0,2009
Liberty,9.0,2009
Denver,9.0,2009
Alabama A&M,9.0,2009
Coastal Carolina,9.0,2009
Eastern Illinois,9.0,2009
Stony Brook,9.0,2009
Holy Cross,9.0,2009
Navy,9.0,2009
Lafayette,9.0,2009
Campbell,8.0,2009
Lipscomb,8.0,2009
Harvard,8.0,2009
Hampton,8.0,2009
Maryland Eastern Shore,8.0,2009
Bethune Cookman,8.0,2009
Northern Illinois,8.0,2009
Kennesaw St.,8.0,2009
Columbia,8.0,2009
NJIT,8.0,2009
VMI,8.0,2009
Southern,7.0,2009
Norfolk St.,7.0,2009
South Carolina St.,7.0,2009
Army,7.0,2009
Wagner,7.0,2009
Utah Valley,7.0,2009
LIU,6.0,2009
Princeton,6.0,2009
Quinnipiac,6.0,2009
Lehigh,6.0,2009
Texas A&M,37.0,2010
West Virginia,37.0,2010
Kansas St.,36.0,2010
Georgetown,35.0,2010
North Carolina,35.0,2010
Baylor,35.0,2010
Georgia Tech,34.0,2010
Duke,34.0,2010
Oklahoma,34.0,2010
Texas Tech,34.0,2010
Iowa St.,33.0,2010
St. John's,33.0,2010
Nebraska,33.0,2010
Kansas,33.0,2010
Wake Forest,33.0,2010
Colorado,33.0,2010
Michigan,33.0,2010
Villanova,33.0,2010
Cincinnati,32.0,2010
Connecticut,32.0,2010
Marquette,32.0,2010
Texas,32.0,2010
Providence,32.0,2010
Florida St.,32.0,2010
DePaul,31.0,2010
Purdue,31.0,2010
Illinois,31.0,2010
Maryland,31.0,2010
Iowa,31.0,2010
Penn St.,31.0,2010
Louisville,31.0,2010
Missouri,31.0,2010
Wisconsin,31.0,2010
South Carolina,31.0,2010
Clemson,31.0,2010
Ohio St.,31.0,2010
Georgia,31.0,2010
Michigan St.,31.0,2010
Minnesota,31.0,2010
Tennessee,31.0,2010
Indiana,31.0,2010
N.C. State,31.0,2010
Oklahoma St.,31.0,2010
Virginia,31.0,2010
Boston College,30.0,2010
Florida,30.0,2010
California,30.0,2010
Seton Hall,30.0,2010
Pittsburgh,30.0,2010
Xavier,30.0,2010
Syracuse,29.0,2010
Vanderbilt,29.0,2010
Arizona,29.0,2010
UCLA,29.0,2010
Miami FL,28.0,2010
Rutgers,28.0,2010
Northwestern,28.0,2010
Stanford,28.0,2010
Alabama,28.0,2010
Notre Dame,28.0,2010
South Florida,27.0,2010
USC,27.0,2010
LSU,27.0,2010
Mississippi,27.0,2010
Butler,26.0,2010
Washington,26.0,2010
Dayton,26.0,2010
Saint Joseph's,26.0,2010
Massachusetts,26.0,2010
Kentucky,26.0,2010
Auburn,26.0,2010
Virginia Tech,25.0,2010
Charlotte,25.0,2010
TCU,25.0,2010
Richmond,25.0,2010
Washington St.,25.0,2010
Oregon,25.0,2010
Arkansas,25.0,2010
Mississippi St.,25.0,2010
San Diego St.,25.0,2010
Arizona St.,25.0,2010
Bradley,24.0,2010
East Carolina,24.0,2010
Oregon St.,24.0,2010
Duquesne,24.0,2010
Gonzaga,24.0,2010
Temple,24.0,2010
Utah,24.0,2010
Rhode Island,24.0,2010
La Salle,23.0,2010
Air Force,23.0,2010
BYU,23.0,2010
Tulsa,23.0,2010
Long Beach St.,23.0,2010
UNLV,23.0,2010
Wyoming,23.0,2010
San Francisco,23.0,2010
St. Bonaventure,23.0,2010
Cleveland St.,23.0,2010
New Mexico St.,22.0,2010
Old Dominion,22.0,2010
Colorado St.,22.0,2010
Nevada,22.0,2010
William & Mary,22.0,2010
UCF,22.0,2010
New Mexico,22.0,2010
Northern Iowa,22.0,2010
Creighton,22.0,2010
Fordham,22.0,2010
Houston,21.0,2010
Southern Miss,21.0,2010
Miami OH,21.0,2010
Memphis,21.0,2010
Saint Mary's,21.0,2010
UTEP,21.0,2010
Valparaiso,21.0,2010
Cornell,21.0,2010
Saint Louis,21.0,2010
Portland,21.0,2010
Arkansas Pine Bluff,20.0,2010
George Washington,20.0,2010
Indiana St.,20.0,2010
Delaware,20.0,2010
Wichita St.,20.0,2010
Evansville,20.0,2010
Idaho St.,20.0,2010
Southern Illinois,20.0,2010
Wright St.,20.0,2010
Illinois Chicago,20.0,2010
Youngstown St.,19.0,2010
Drexel,19.0,2010
San Diego,19.0,2010
Milwaukee,19.0,2010
Northeastern,19.0,2010
SMU,19.0,2010
Drake,19.0,2010
UAB,19.0,2010
Illinois St.,19.0,2010
Oakland,19.0,2010
Loyola Chicago,19.0,2010
UNC Greensboro,19.0,2010
Presbyterian,19.0,2010
Tulane,18.0,2010
Louisiana Tech,18.0,2010
UNC Wilmington,18.0,2010
Kent St.,18.0,2010
Siena,18.0,2010
Marshall,18.0,2010
Austin Peay,18.0,2010
Santa Clara,18.0,2010
Loyola Marymount,17.0,2010
Rider,17.0,2010
Green Bay,17.0,2010
Missouri St.,17.0,2010
San Jose St.,17.0,2010
Idaho,17.0,2010
James Madison,17.0,2010
Rice,17.0,2010
Weber St.,17.0,2010
Detroit Mercy,17.0,2010
Texas A&M Corpus Chris,17.0,2010
Tennessee St.,17.0,2010
George Mason,16.0,2010
Bowling Green,16.0,2010
Portland St.,16.0,2010
Hawaii,16.0,2010
Georgia St.,16.0,2010
Utah St.,16.0,2010
Hofstra,16.0,2010
Pepperdine,16.0,2010
Fresno St.,16.0,2010
Davidson,16.0,2010
Penn,16.0,2010
Northern Illinois,16.0,2010
Samford,16.0,2010
Wofford,16.0,2010
Towson,16.0,2010
VCU,16.0,2010
The Citadel,16.0,2010
Brown,16.0,2010
Ohio,16.0,2010
Tennessee Martin,16.0,2010
Tennessee Tech,16.0,2010
Ball St.,16.0,2010
Iona,16.0,2010
Western Carolina,16.0,2010
East Tennessee St.,16.0,2010
Boise St.,16.0,2010
Longwood,15.0,2010
North Florida,15.0,2010
USC Upstate,15.0,2010
Toledo,15.0,2010
Fairfield,15.0,2010
Troy,15.0,2010
Georgia Southern,15.0,2010
UC Santa Barbara,15.0,2010
Mercer,15.0,2010
Jacksonville,15.0,2010
Boston University,15.0,2010
Eastern Washington,15.0,2010
Charleston,15.0,2010
Harvard,15.0,2010
Western Michigan,15.0,2010
Pacific,15.0,2010
Manhattan,15.0,2010
Oral Roberts,15.0,2010
Central Michigan,14.0,2010
North Carolina Central,14.0,2010
SIU Edwardsville,14.0,2010
Sam Houston St.,14.0,2010
Cal St. Northridge,14.0,2010
Centenary,14.0,2010
Appalachian St.,14.0,2010
Cal St. Bakersfield,14.0,2010
Northern Arizona,14.0,2010
Purdue Fort Wayne,14.0,2010
Akron,14.0,2010
Elon,14.0,2010
UT Rio Grande Valley,14.0,2010
Buffalo,14.0,2010
Niagara,14.0,2010
Chattanooga,14.0,2010
UC Riverside,14.0,2010
IU Indy,14.0,2010
Gardner Webb,14.0,2010
North Carolina A&T,14.0,2010
Florida Atlantic,14.0,2010
Stetson,14.0,2010
Seattle,14.0,2010
Texas St.,14.0,2010
Cal St. Fullerton,14.0,2010
Middle Tennessee,14.0,2010
Morehead St.,13.0,2010
Alcorn St.,13.0,2010
Little Rock,13.0,2010
Nicholls St.,13.0,2010
FIU,13.0,2010
Loyola MD,13.0,2010
Cal Poly,13.0,2010
Mount St. Mary's,13.0,2010
Princeton,13.0,2010
South Dakota St.,13.0,2010
Winston Salem St.,13.0,2010
Lipscomb,13.0,2010
Coppin St.,13.0,2010
UNC Asheville,13.0,2010
Binghamton,13.0,2010
Eastern Michigan,13.0,2010
Hartford,13.0,2010
Canisius,13.0,2010
Southeast Missouri St.,13.0,2010
Belmont,13.0,2010
Morgan St.,13.0,2010
Jackson St.,13.0,2010
Southern Utah,13.0,2010
North Texas,13.0,2010
Albany,13.0,2010
Southern,12.0,2010
Jacksonville St.,12.0,2010
Radford,12.0,2010
Savannah St.,12.0,2010
Montana,12.0,2010
Northwestern St.,12.0,2010
Montana St.,12.0,2010
Eastern Kentucky,12.0,2010
Western Kentucky,12.0,2010
Marist,12.0,2010
Kennesaw St.,12.0,2010
UT Arlington,12.0,2010
Saint Peter's,12.0,2010
Central Arkansas,12.0,2010
Mississippi Valley St.,12.0,2010
Murray St.,12.0,2010
Norfolk St.,12.0,2010
New Hampshire,12.0,2010
McNeese St.,12.0,2010
Sacramento St.,12.0,2010
Furman,12.0,2010
Columbia,12.0,2010
Florida A&M,12.0,2010
UMKC,12.0,2010
Western Illinois,12.0,2010
VMI,12.0,2010
Holy Cross,12.0,2010
Yale,12.0,2010
South Dakota,12.0,2010
Maine,12.0,2010
Robert Morris,12.0,2010
Lamar,12.0,2010
Charleston Southern,11.0,2010
Louisiana,11.0,2010
UC Davis,11.0,2010
Arkansas St.,11.0,2010
South Alabama,11.0,2010
New Orleans,11.0,2010
Dartmouth,11.0,2010
Florida Gulf Coast,11.0,2010
North Dakota St.,11.0,2010
Winthrop,11.0,2010
Liberty,11.0,2010
Bryant,11.0,2010
Louisiana Monroe,11.0,2010
UTSA,11.0,2010
UC Irvine,11.0,2010
Eastern Illinois,11.0,2010
Prairie View A&M,11.0,2010
Saint Francis,11.0,2010
Southeastern Louisiana,11.0,2010
Bethune Cookman,11.0,2010
Utah Valley,10.0,2010
Delaware St.,10.0,2010
Texas Southern,10.0,2010
Vermont,10.0,2010
Colgate,10.0,2010
Maryland Eastern Shore,10.0,2010
Fairleigh Dickinson,10.0,2010
American,10.0,2010
North Dakota,10.0,2010
Lehigh,10.0,2010
UMBC,10.0,2010
Bucknell,10.0,2010
Chicago St.,10.0,2010
Stony Brook,10.0,2010
Stephen F. Austin,10.0,2010
Grambling St.,9.0,2010
Howard,9.0,2010
St. Francis NY,9.0,2010
Alabama St.,9.0,2010
NJIT,9.0,2010
Denver,9.0,2010
South Carolina St.,9.0,2010
Wagner,9.0,2010
Northern Colorado,9.0,2010
LIU,9.0,2010
High Point,8.0,2010
Campbell,8.0,2010
Sacred Heart,8.0,2010
Houston Christian,8.0,2010
Navy,8.0,2010
Army,8.0,2010
Hampton,8.0,2010
Quinnipiac,8.0,2010
Coastal Carolina,8.0,2010
Lafayette,8.0,2010
Alabama A&M,7.0,2010
Monmouth,7.0,2010
Central Connecticut,6.0,2010
Michigan St.,40.0,2011
Michigan,38.0,2011
Connecticut,37.0,2011
Penn St.,37.0,2011
Illinois,36.0,2011
West Virginia,36.0,2011
Wisconsin,36.0,2011
Georgetown,35.0,2011
Marquette,35.0,2011
St. John's,35.0,2011
North Carolina,35.0,2011
Indiana,34.0,2011
Kentucky,34.0,2011
Purdue,33.0,2011
Seton Hall,33.0,2011
Iowa,33.0,2011
Minnesota,33.0,2011
Notre Dame,33.0,2011
Northwestern,32.0,2011
South Florida,32.0,2011
Ohio St.,32.0,2011
Kansas St.,31.0,2011
N.C. State,31.0,2011
Syracuse,31.0,2011
Louisville,30.0,2011
Tennessee,30.0,2011
DePaul,30.0,2011
Rutgers,30.0,2011
California,30.0,2011
Oklahoma,30.0,2011
Duke,30.0,2011
Maryland,29.0,2011
Villanova,29.0,2011
Pittsburgh,29.0,2011
Florida,29.0,2011
South Carolina,29.0,2011
Texas,29.0,2011
Florida St.,28.0,2011
Arizona,28.0,2011
Providence,28.0,2011
Utah,28.0,2011
USC,28.0,2011
Oklahoma St.,28.0,2011
Clemson,28.0,2011
Virginia,28.0,2011
Missouri,28.0,2011
Boston College,28.0,2011
UCLA,28.0,2011
Cincinnati,27.0,2011
Virginia Tech,27.0,2011
Washington,27.0,2011
Kansas,27.0,2011
Arizona St.,27.0,2011
Vanderbilt,27.0,2011
Georgia,27.0,2011
Georgia Tech,27.0,2011
Colorado,27.0,2011
Miami FL,27.0,2011
UNLV,27.0,2011
BYU,26.0,2011
Texas Tech,26.0,2011
Wake Forest,26.0,2011
Washington St.,26.0,2011
Texas A&M,26.0,2011
Iowa St.,26.0,2011
San Diego St.,26.0,2011
Colorado St.,25.0,2011
Nebraska,25.0,2011
Butler,25.0,2011
Oregon St.,25.0,2011
Oregon,25.0,2011
Air Force,25.0,2011
Stanford,25.0,2011
New Mexico,24.0,2011
Baylor,24.0,2011
VCU,23.0,2011
TCU,23.0,2011
Alabama,23.0,2011
Gonzaga,23.0,2011
Oakland,23.0,2011
Miami OH,23.0,2011
Xavier,23.0,2011
North Florida,22.0,2011
Temple,22.0,2011
Wyoming,22.0,2011
Mississippi,22.0,2011
Mississippi St.,22.0,2011
Saint Louis,22.0,2011
Saint Joseph's,21.0,2011
Arkansas,21.0,2011
LSU,21.0,2011
Indiana St.,21.0,2011
Green Bay,21.0,2011
Dayton,21.0,2011
San Francisco,21.0,2011
Richmond,20.0,2011
San Diego,20.0,2011
Auburn,20.0,2011
IU Indy,20.0,2011
Illinois Chicago,20.0,2011
Memphis,20.0,2011
Long Beach St.,20.0,2011
Milwaukee,20.0,2011
UAB,20.0,2011
Saint Mary's,20.0,2011
Evansville,19.0,2011
Rhode Island,19.0,2011
New Mexico St.,19.0,2011
Charlotte,19.0,2011
Savannah St.,19.0,2011
Pepperdine,19.0,2011
Rice,19.0,2011
Duquesne,19.0,2011
East Carolina,19.0,2011
Northern Iowa,19.0,2011
Bradley,19.0,2011
St. Bonaventure,19.0,2011
Marshall,19.0,2011
Wichita St.,19.0,2011
Old Dominion,18.0,2011
Valparaiso,18.0,2011
Southern Illinois,18.0,2011
George Mason,18.0,2011
Northeastern,18.0,2011
Southern Miss,18.0,2011
Longwood,18.0,2011
UNC Greensboro,18.0,2011
Portland,18.0,2011
Detroit Mercy,18.0,2011
Harvard,18.0,2011
William & Mary,18.0,2011
Santa Clara,18.0,2011
Cleveland St.,18.0,2011
Wright St.,18.0,2011
Tulsa,17.0,2011
Wofford,17.0,2011
James Madison,17.0,2011
Mississippi Valley St.,17.0,2011
Missouri St.,17.0,2011
Youngstown St.,17.0,2011
Delaware,17.0,2011
UNC Wilmington,17.0,2011
Creighton,17.0,2011
Penn,17.0,2011
Drexel,17.0,2011
Nevada,17.0,2011
La Salle,17.0,2011
Kent St.,17.0,2011
Drake,17.0,2011
Tulane,17.0,2011
Hofstra,17.0,2011
UTEP,17.0,2011
UCF,17.0,2011
UC Santa Barbara,17.0,2011
Charleston,17.0,2011
Fordham,17.0,2011
Idaho St.,16.0,2011
USC Upstate,16.0,2011
Fresno St.,16.0,2011
Saint Peter's,16.0,2011
Boise St.,16.0,2011
Loyola Marymount,16.0,2011
Robert Morris,16.0,2011
Oral Roberts,16.0,2011
Utah St.,16.0,2011
Chicago St.,16.0,2011
George Washington,16.0,2011
UMKC,16.0,2011
Lipscomb,16.0,2011
Purdue Fort Wayne,16.0,2011
The Citadel,16.0,2011
Morehead St.,16.0,2011
Toledo,16.0,2011
Cornell,16.0,2011
Davidson,15.0,2011
Weber St.,15.0,2011
Louisiana Tech,15.0,2011
Princeton,15.0,2011
San Jose St.,15.0,2011
Alcorn St.,15.0,2011
Western Carolina,15.0,2011
Idaho,15.0,2011
Texas A&M Corpus Chris,15.0,2011
Northern Colorado,15.0,2011
Mount St. Mary's,15.0,2011
Marist,15.0,2011
Houston,15.0,2011
Mercer,15.0,2011
Appalachian St.,15.0,2011
Pacific,15.0,2011
Georgia Southern,15.0,2011
Towson,15.0,2011
Loyola Chicago,15.0,2011
Yale,15.0,2011
East Tennessee St.,15.0,2011
Massachusetts,15.0,2011
Illinois St.,15.0,2011
Eastern Washington,14.0,2011
UNC Asheville,14.0,2011
Akron,14.0,2011
Rider,14.0,2011
